RBD,NOM_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPE,COD_DEPE2,LATITUD,LONGITUD,RURAL_RBD,PAGO_MENSUAL,MAT_TOTAL,CUR_SIM_TOT,DC_TOT,ratio_alumno_docente,ratio_alumno_curso,categoria_dependencia,PAGO_MENSUAL_NORM,orden_precio,simce_4b_lectura_2024,simce_4b_matematica_2024,simce_2m_lectura_2024,simce_2m_matematica_2024
12108,ESCUELA PARTIC.DE PARVULOS MI PRINCESITA,13129,SAN JOAQUIN,3,2,"-33,504730000000000","-70,63425400000000",0,GRATUITO,127,4,8.0,15.875,31.75,PARTICULAR_SUBV,GRATUITO,0,,,,
12111,COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,13401,SAN BERNARDO,3,2,"-33,560124490000000","-70,71257706999999",0,GRATUITO,712,18,46.0,15.478260869565217,39.55555555555556,PARTICULAR_SUBV,GRATUITO,0,278.0,255.0,224.0,228.0
12113,ESCUELA BASICA LO VELASQUEZ,13128,RENCA,1,1,"-33,405715440000000","-70,74463041999999",0,GRATUITO,381,15,37.0,10.297297297297296,25.4,MUNICIPAL_CORP,GRATUITO,0,260.0,248.0,,
12115,CENTRO EDUCACIONAL FEDERICO GARCIA LORCA,13128,RENCA,3,2,"-33,405189340000000","-70,70484484000001",0,GRATUITO,820,22,38.0,21.57894736842105,37.27272727272727,PARTICULAR_SUBV,GRATUITO,0,248.0,247.0,206.0,204.0
12117,COMPLEJO EDUCACIONAL J. MIGUEL CARRERA,13125,QUILICURA,2,1,"-33,368051710000000","-70,73249527000000",0,GRATUITO,719,20,67.0,10.73134328358209,35.95,MUNICIPAL_DAEM,GRATUITO,0,,,224.0,222.0
12118,ESCUELA CENTRO BIBLICO LA FORESTA,13501,MELIPILLA,3,2,"-33,679476110000000","-71,22710619999999",0,GRATUITO,305,10,18.0,16.944444444444443,30.5,PARTICULAR_SUBV,GRATUITO,0,249.0,227.0,,
12119,ESCUELA DIFERENCIAL INTEGRACION,13501,MELIPILLA,3,2,"-33,682380000000000","-71,21969600000000",0,GRATUITO,61,10,7.0,8.714285714285714,6.1,PARTICULAR_SUBV,GRATUITO,0,,,,
12121,ESCUELA MARIA DE LA PAZ,13201,PUENTE ALTO,3,2,"-33,578520610000000","-70,58238729000000",0,GRATUITO,150,8,15.0,10.0,18.75,PARTICULAR_SUBV,GRATUITO,0,254.0,231.0,,
12122,ESCUELA EDUCADORA GABRIELA MISTRAL,13124,PUDAHUEL,3,2,"-33,445422299999990","-70,76292757000000",0,GRATUITO,636,20,34.0,18.705882352941178,31.8,PARTICULAR_SUBV,GRATUITO,0,316.0,277.0,,
12126,ESCUELA BÁSICA Y ESPECIAL N°352 LAUTRARU,13112,LA PINTANA,3,2,"-33,586748909999990","-70,61959450000001",0,SIN INFORMACION,432,36,32.0,13.5,12.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
12130,ESCUELA MARIA TERESA SCHOOL NUM 2,13101,SANTIAGO,3,2,"-33,466649599999990","-70,67239811000000",0,GRATUITO,266,10,15.0,17.733333333333334,26.6,PARTICULAR_SUBV,GRATUITO,0,264.0,249.0,,
12133,COLEGIO FRANCISCO ENCINA,13120,NUNOA,4,3,"-33,463861000000000","-70,60037000000000",0,MAS DE $100.000,369,14,22.0,16.772727272727273,26.357142857142858,PARTICULAR_PAGADO,MAS DE $100.000,5,321.0,313.0,325.0,364.0
12136,ESCUELA ESPECIAL PART SANTIAGO SUR,13121,PEDRO AGUIRRE CERDA,3,2,"-33,505634000000000","-70,67078400000000",0,GRATUITO,32,6,8.0,4.0,5.333333333333333,PARTICULAR_SUBV,GRATUITO,0,,,,
12143,ESCUELA ESPECIAL PARTICULAR GALVARINO,13131,SAN RAMON,3,2,"-33,540370000000000","-70,64583000000000",0,GRATUITO,52,8,5.0,10.4,6.5,PARTICULAR_SUBV,GRATUITO,0,,,,
12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,13120,NUNOA,3,2,"-33,470421410000000","-70,57966498000000",0,GRATUITO,673,20,44.0,15.295454545454543,33.65,PARTICULAR_SUBV,GRATUITO,0,,,240.0,265.0
12221,ESCUELA ESPECIAL PARTICULAR REINA MARIA,13104,CONCHALI,3,2,"-33,397083000000000","-70,67327000000000",0,GRATUITO,36,5,4.0,9.0,7.2,PARTICULAR_SUBV,GRATUITO,0,,,,
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,13115,LO BARNECHEA,3,2,"-33,361154300000000","-70,50548959000000",0,GRATUITO,1053,28,77.0,13.675324675324676,37.60714285714285,PARTICULAR_SUBV,GRATUITO,0,273.0,273.0,244.0,264.0
12237,ESC.PART.COLEGIO LOS HALCONES,13201,PUENTE ALTO,3,2,"-33,608852159999990","-70,57169356999999",0,GRATUITO,219,8,18.0,12.166666666666666,27.375,PARTICULAR_SUBV,GRATUITO,0,250.0,233.0,,
12241,COLEGIO CORAZON DE JESUS,13126,QUINTA NORMAL,3,2,"-33,426761999999990","-70,70001164000000",0,GRATUITO,490,14,22.0,22.272727272727277,35.0,PARTICULAR_SUBV,GRATUITO,0,306.0,286.0,272.0,271.0
12242,COLEGIO PUDAHUEL,13124,PUDAHUEL,3,2,"-33,443381390000000","-70,75711815000000",0,$25.001 A $50.000,649,19,30.0,21.633333333333333,34.1578947368421,PARTICULAR_SUBV,$25.001 A $50.000,3,279.0,260.0,223.0,217.0
12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,13128,RENCA,1,1,"-33,410876560000000","-70,72900341000000",0,GRATUITO,306,12,32.0,9.5625,25.5,MUNICIPAL_CORP,GRATUITO,0,270.0,255.0,,
12244,COLEGIO EL SEMBRADOR,13201,PUENTE ALTO,3,2,"-33,576055810000000","-70,56631607000000",0,GRATUITO,1618,60,94.0,17.21276595744681,26.966666666666665,PARTICULAR_SUBV,GRATUITO,0,274.0,266.0,247.0,272.0
12249,ESCUELA ESPECIAL PONTIFICE JUAN PABLO II,13122,PENALOLEN,1,1,"-33,469975000000000","-70,56091000000001",0,GRATUITO,138,12,20.0,6.9,11.5,MUNICIPAL_CORP,GRATUITO,0,,,,
12251,COLEGIO BATALLA DE LA CONCEPCION,13105,EL BOSQUE,2,1,"-33,580347290000000","-70,66967191000001",0,GRATUITO,310,10,25.0,12.4,31.0,MUNICIPAL_DAEM,GRATUITO,0,302.0,278.0,,
12255,COLEGIO ALCAZAR,13119,MAIPU,1,1,"-33,557050550000000","-70,79134010999999",0,GRATUITO,1098,38,76.0,14.447368421052632,28.894736842105264,MUNICIPAL_CORP,GRATUITO,0,263.0,254.0,,
12258,COLEGIO EMMANUEL MOUNIER,13605,PENAFLOR,4,3,"-33,604225000000000","-70,88448000000000",0,$50.001 A $100.000,25,4,11.0,2.272727272727273,6.25,PARTICULAR_PAGADO,$50.001 A $100.000,4,,,193.0,188.0
12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,13101,SANTIAGO,3,2,"-33,450952649999990","-70,63148132000001",0,GRATUITO,553,14,35.0,15.8,39.5,PARTICULAR_SUBV,GRATUITO,0,306.0,300.0,296.0,314.0
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,13114,LAS CONDES,4,3,"-33,370342000000000","-70,50530999999999",0,MAS DE $100.000,707,28,63.0,11.22222222222222,25.25,PARTICULAR_PAGADO,MAS DE $100.000,5,326.0,305.0,282.0,364.0
12266,COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,13114,LAS CONDES,4,3,"-33,413280000000000","-70,55953000000000",0,MAS DE $100.000,129,14,18.0,7.166666666666667,9.214285714285714,PARTICULAR_PAGADO,MAS DE $100.000,5,278.0,244.0,296.0,269.0
12273,ESC.MUNIC.DE PARVULOS HERNAN DEL SOL,13128,RENCA,1,1,"-33,411437999999990","-70,72993500000000",0,GRATUITO,65,3,8.0,8.125,21.666666666666668,MUNICIPAL_CORP,GRATUITO,0,,,,
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,13303,TILTIL,3,2,"-33,112153999999990","-70,80054400000000",1,SIN INFORMACION,78,9,11.0,7.090909090909091,8.666666666666666,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,13401,SAN BERNARDO,3,2,"-33,601010000000000","-70,70115000000000",0,SIN INFORMACION,634,21,40.0,15.85,30.19047619047619,PARTICULAR_SUBV,SIN INFORMACION,-1,265.0,246.0,270.0,305.0
12778,ESCUELAS  DEL  CARIÑO ALBORADA,13124,PUDAHUEL,3,2,"-33,434021000000000","-70,75469699999999",0,SIN INFORMACION,330,9,23.0,14.347826086956522,36.66666666666666,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
13204,ESCUELA  ESPECIAL  N°2420 LA  HUERTA,13303,TILTIL,3,2,"-33,144745000000000","-70,79886000000000",0,SIN INFORMACION,78,6,6.0,13.0,13.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
13212,ESCUELA  ESPECIAL  N°2422 AYEKAN,13110,LA FLORIDA,3,2,"-33,542900000000000","-70,55409000000000",0,SIN INFORMACION,74,6,5.0,14.8,12.333333333333334,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
13215,COLEGIO HOSPITALARIO  CLINICA INDISA,13123,PROVIDENCIA,3,2,"-33,421401000000000","-70,61857999999999",0,SIN INFORMACION,13,9,5.0,2.6,1.4444444444444444,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
13218,ESCUELA  ESPECIAL  N°196 AURINKO,13401,SAN BERNARDO,3,2,"-33,560164999999990","-70,71366999999999",0,SIN INFORMACION,30,2,1.0,30.0,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
13220,COLEGIO LICARAYEN,13110,LA FLORIDA,3,2,"-33,546807000000000","-70,59814600000000",0,SIN INFORMACION,571,15,26.0,21.96153846153846,38.06666666666667,PARTICULAR_SUBV,SIN INFORMACION,-1,,,241.0,232.0
16773,ESCUELA ESPECIAL N°2424 EL  VOLANTIN,13122,PENALOLEN,3,2,"-33,508687000000000","-70,58093100000001",0,SIN INFORMACION,149,10,8.0,18.625,14.9,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16776,LYCÉE ANTOINE DE SAINT - EXUPÉRY,13301,COLINA,4,3,"-33,319040000000000","-70,65183000000000",0,SIN INFORMACION,32,13,118.0,0.2711864406779661,2.4615384615384617,PARTICULAR_PAGADO,SIN INFORMACION,-1,276.0,279.0,291.0,313.0
16777,ESCUELA  DE  PARVULOS  Y  ESPECIAL  N°197 AMARAL,13602,EL MONTE,3,2,"-33,678691000000000","-70,97676800000001",0,GRATUITO,101,9,8.0,12.625,11.22222222222222,PARTICULAR_SUBV,GRATUITO,0,,,,
16783,COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,13401,SAN BERNARDO,3,2,"-33,607360000000000","-70,68319000000000",0,SIN INFORMACION,20,7,5.0,4.0,2.857142857142857,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16785,ESCUELA ESPECIAL DE  LENGUAJE LOS  CHAVITOS,13302,LAMPA,3,2,"-33,237490000000000","-70,80696000000000",0,SIN INFORMACION,119,8,7.0,17.0,14.875,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16787,ESCUELA  BASICA  N°198 GREENFIELD SCHOOL,13601,TALAGANTE,4,3,"-33,664310000000000","-70,92683000000000",0,SIN INFORMACION,157,10,20.0,7.85,15.7,PARTICULAR_PAGADO,SIN INFORMACION,-1,278.0,247.0,,
16788,ESCUELA ESPECIAL N°197 MI  PEQUEÑO  MOZART,13402,BUIN,3,2,"-33,739449999999990","-70,68104000000000",0,SIN INFORMACION,86,6,6.0,14.333333333333334,14.333333333333334,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16789,ESCUELA ESPECIAL N°2427 CARNAVAL,13119,MAIPU,3,2,"-33,563305000000000","-70,78273799999999",0,SIN INFORMACION,58,4,3.0,19.33333333333333,14.5,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16790,ESCUELA  ESPECIAL  BASILEA,13110,LA FLORIDA,3,2,"-33,562686999999990","-70,58826999999999",0,SIN INFORMACION,62,5,4.0,15.5,12.4,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,13401,SAN BERNARDO,3,2,"-33,607664999999990","-70,67070450000000",0,SIN INFORMACION,265,11,12.0,22.08333333333333,24.09090909090909,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16807,COLEGIO LOS  ALERCES  DE  TALAGANTE,13601,TALAGANTE,3,2,"-33,661102999999990","-70,92625300000000",0,SIN INFORMACION,250,11,22.0,11.363636363636363,22.727272727272727,PARTICULAR_SUBV,SIN INFORMACION,-1,,,255.0,243.0
16808,ESCUELA  ESPECIAL N°232 EL ARCA,13201,PUENTE ALTO,3,2,"-33,622628000000000","-70,60774200000000",0,SIN INFORMACION,60,4,4.0,15.0,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16809,ESCUELA  ESPECIAL N°198 LOS  GIRASOLES,13402,BUIN,3,2,"-33,732084000000000","-70,74514300000000",0,SIN INFORMACION,150,10,7.0,21.428571428571427,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16810,ESCUELA  ESPECIAL  N°199 EL  AROMO,13401,SAN BERNARDO,3,2,"-33,591583999999990","-70,68736300000000",0,SIN INFORMACION,27,2,3.0,9.0,13.5,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16811,ESCUELA ESPECIAL N° 2430 SAN ALBERTO HURTADO,13101,SANTIAGO,3,2,"-33,445794000000000","-70,66376800000000",0,SIN INFORMACION,40,13,10.0,4.0,3.076923076923077,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16812,ESCUELA ESPECIAL PARAPEQUES,13131,SAN RAMON,3,2,"-33,536310999999990","-70,64460800000001",0,SIN INFORMACION,76,6,6.0,12.666666666666666,12.666666666666666,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16814,"ESCUELA ESPECIAL N°199, MI  POLLITO  AMARILLITO",13605,PENAFLOR,3,2,"-33,600949610000000","-70,89192980999999",0,SIN INFORMACION,82,6,6.0,13.666666666666666,13.666666666666666,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16815,COLEGIO PATAGONIA DE BUIN,13402,BUIN,4,3,"-33,738802000000000","-70,74093499999999",0,SIN INFORMACION,313,12,19.0,16.473684210526315,26.08333333333333,PARTICULAR_PAGADO,SIN INFORMACION,-1,306.0,304.0,273.0,260.0
16816,"ESCUELA  BASICA N°201, REDWOOD COLLEGE",13401,SAN BERNARDO,3,2,"-33,593111610000000","-70,69395100000000",0,SIN INFORMACION,278,10,18.0,15.444444444444445,27.8,PARTICULAR_SUBV,SIN INFORMACION,-1,259.0,248.0,,
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,13130,SAN MIGUEL,3,2,"-33,497566999999990","-70,65588300000000",0,SIN INFORMACION,175,9,14.0,12.5,19.444444444444443,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16821,ESCUELA ESPECIAL APRENDAMOS JUNTOS,13109,LA CISTERNA,3,2,"-33,533693999999990","-70,65467700000001",0,SIN INFORMACION,84,6,5.0,16.8,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16823,ESCUELA ESPECIAL N° 2433 LOS MUSICOS DE BREMEN,13112,LA PINTANA,3,2,"-33,558090000000000","-70,64234399999999",0,SIN INFORMACION,49,4,3.0,16.333333333333332,12.25,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16825,ESCUELA  BASICA  N°200 COLEGIO  INTEGRAL TRABUNCO,13605,PENAFLOR,3,2,"-33,598857000000000","-70,89235300000000",0,SIN INFORMACION,386,14,21.0,18.38095238095238,27.571428571428573,PARTICULAR_SUBV,SIN INFORMACION,-1,274.0,277.0,270.0,284.0
16826,ESCUELA  ESPECIAL  N°2435 AITUE,13106,ESTACION CENTRAL,3,2,"-33,472555999999990","-70,69040300000000",0,SIN INFORMACION,90,6,7.0,12.857142857142858,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16827,ESCUELA ESPECIAL Y DE PARVULOS PETIT PRINCE,13109,LA CISTERNA,3,2,"-33,543104000000000","-70,65582800000000",0,SIN INFORMACION,77,6,6.0,12.833333333333334,12.833333333333334,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16828,ESCUELA ESPECIAL ANTUMALEN N°202,13403,CALERA DE TANGO,3,2,"-33,632109999999990","-70,76287000000001",0,SIN INFORMACION,75,6,4.0,18.75,12.5,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16829,"ESCUELA DE PARVULOS N°2437,  COLEGIO ALEMÁN CHICUREO",13301,COLINA,4,3,"-33,259228190000000","-70,61772739000000",0,SIN INFORMACION,1094,51,113.0,9.68141592920354,21.45098039215686,PARTICULAR_PAGADO,SIN INFORMACION,-1,313.0,304.0,305.0,343.0
16830,RIELJAN COLLEGE,13403,CALERA DE TANGO,3,2,"-33,625738000000000","-70,77522100000000",0,SIN INFORMACION,207,7,26.0,7.961538461538462,29.571428571428573,PARTICULAR_SUBV,SIN INFORMACION,-1,,,228.0,237.0
16832,ESCUELA  ESPECIAL  2438 `PEQUEÑOS  GENIOS  DE  VALLE  GRANDE`,13302,LAMPA,3,2,"-33,325330000000000","-70,74834600000000",0,SIN INFORMACION,77,6,6.0,12.833333333333334,12.833333333333334,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16834,JARDÍN INFANTIL JIRAFITA,13201,PUENTE ALTO,3,2,"-33,570245000000000","-70,54572700000000",0,SIN INFORMACION,12,4,2.0,6.0,3.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16837,"ESC.ESP.N°2439, MANQUEHUE DE TIL TIL",13303,TILTIL,3,2,"-33,086427389999990","-70,93112361000000",0,SIN INFORMACION,106,8,5.0,21.2,13.25,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16857,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE,13602,EL MONTE,3,2,"-33,683020000000000","-70,98882999999999",0,SIN INFORMACION,189,5,8.0,23.625,37.8,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16859,ESCUELA DE PARVULOS N° 201 `MIKY`,13501,MELIPILLA,3,2,"-33,570230000000000","-71,20528000000000",0,SIN INFORMACION,28,2,3.0,9.333333333333334,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16866,ESCUELA  ESPECIAL  N° 2440 LEONARDO  DA  VINCI,13107,HUECHURABA,3,2,"-33,344215000000000","-70,66991700000000",0,SIN INFORMACION,48,4,4.0,12.0,12.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16878,"ESCUELA ESPECIAL ECOLÓGICA N°2441, MAPU LIHUEN",13130,SAN MIGUEL,3,2,"-33,506791110000000","-70,66583919000000",0,SIN INFORMACION,84,6,6.0,14.0,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,13107,HUECHURABA,2,1,"-33,360353000000000","-70,67728000000000",0,SIN INFORMACION,403,12,33.0,12.212121212121213,33.583333333333336,MUNICIPAL_DAEM,SIN INFORMACION,-1,281.0,273.0,,
16880,ESCUELA ESPECIAL N°  203 ALTO BUIN II,13402,BUIN,3,2,"-33,719369999999990","-70,74148000000000",0,SIN INFORMACION,166,12,8.0,20.75,13.833333333333334,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16886,COLEGIO VALLES DEL MAIPO,13401,SAN BERNARDO,3,2,"-33,612549000000000","-70,69873600000000",0,SIN INFORMACION,327,9,19.0,17.210526315789473,36.333333333333336,PARTICULAR_SUBV,SIN INFORMACION,-1,,,230.0,224.0
16888,ESCUELA ESPECIAL N° 2446 `VOCES`,13119,MAIPU,3,2,"-33,487730000000000","-70,77941000000000",0,SIN INFORMACION,32,3,2.0,16.0,10.666666666666666,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16889,ESCUELA ESPECIAL N° 2445 PAPELUCHO,13104,CONCHALI,3,2,"-33,384211999999990","-70,67584200000000",0,SIN INFORMACION,98,8,6.0,16.333333333333332,12.25,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16893,ESCUELA ESPECIAL N°2443 ARCOIRIS,13112,LA PINTANA,3,2,"-33,620630000000000","-70,62954000000001",0,SIN INFORMACION,59,4,3.0,19.666666666666668,14.75,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16894,ESCUELA ESPECIAL N°204 ANGEL MIGUEL,13401,SAN BERNARDO,3,2,"-33,590974000000000","-70,70714599999999",0,SIN INFORMACION,140,10,6.0,23.33333333333333,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16904,ESCUELA ESPECIAL N° 2447 `ESTRELLITAS  DE SAN JOSÉ`,13110,LA FLORIDA,3,2,"-33,552100000000000","-70,59435000000001",0,SIN INFORMACION,16,3,3.0,5.333333333333333,5.333333333333333,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16905,ESC.ESP.DE LENGUAJE Y COMUNICACIÓN `MUNDO FELIZ`,13122,PENALOLEN,3,2,"-33,471140000000000","-70,52658000000000",0,SIN INFORMACION,112,8,7.0,16.0,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16921,ESCUELA ESPECIAL N°234 `LAS FLORES`,13124,PUDAHUEL,3,2,"-33,452900000000000","-70,84872000000000",0,SIN INFORMACION,180,12,7.0,25.714285714285715,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16946,"ESCUELA  ESPECIAL N° 2449,  `DE LA  MERCED`",13101,SANTIAGO,3,2,"-33,437039890000000","-70,67546360999999",0,SIN INFORMACION,112,8,6.0,18.666666666666668,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16953,"ESCUELA  ESPECIAL  N°235, `EL PRINCIPITO DE PUENTE  ALTO`",13201,PUENTE ALTO,3,2,"-33,588737889999990","-70,57550768999999",0,SIN INFORMACION,258,20,18.0,14.333333333333334,12.9,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16955,ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA,13302,LAMPA,3,2,"-33,294804000000000","-70,88867000000000",0,SIN INFORMACION,1171,30,78.0,15.012820512820513,39.03333333333333,PARTICULAR_SUBV,SIN INFORMACION,-1,294.0,298.0,267.0,327.0
16956,ESCUELA ESPECIAL N° 2451 `PUCALAN`,13128,RENCA,3,2,"-33,399330000000000","-70,69799000000000",0,SIN INFORMACION,84,6,5.0,16.8,14.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16957,ESCUELA  ESPECIAL DE LENGUAJE PETRICOR,13128,RENCA,3,2,"-33,399549999999990","-70,74536999999999",0,SIN INFORMACION,71,5,5.0,14.2,14.2,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,13110,LA FLORIDA,1,1,"-33,533005400000000","-70,60717150000001",0,SIN INFORMACION,455,14,54.0,8.425925925925926,32.5,MUNICIPAL_CORP,SIN INFORMACION,-1,272.0,233.0,255.0,244.0
16963,ESCUELA ESPECIAL N° 2453 `THE ALMOND SCHOOL II`,13112,LA PINTANA,3,2,"-33,576120000000000","-70,65575000000000",0,SIN INFORMACION,72,6,5.0,14.4,12.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16971,"ESCUELA  ESPECIAL N°205 ,`MI MUNDO  EN  PALABRAS`",13401,SAN BERNARDO,3,2,"-33,598582500000000","-70,70018460999999",0,SIN INFORMACION,75,6,4.0,18.75,12.5,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16972,ESCUELA ESPECIAL CREA Nº2455,13106,ESTACION CENTRAL,3,2,"-33,453080000000000","-70,70455000000000",0,SIN INFORMACION,208,14,10.0,20.8,14.857142857142858,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16980,"ESCUELA  BASICA  N° 206, `PULMAHUE`",13404,PAINE,3,2,"-33,804554000000000","-70,72332200000000",0,SIN INFORMACION,250,8,13.0,19.23076923076923,31.25,PARTICULAR_SUBV,SIN INFORMACION,-1,289.0,281.0,,
16987,ESCUELA  ESPECIAL N° 2456 `TU  ARCOIRIS`,13111,LA GRANJA,3,2,"-33,540599999999990","-70,61537000000000",0,SIN INFORMACION,113,8,6.0,18.83333333333333,14.125,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16994,ESC.ESP.N°236 `MILLARAY DE CASAS VIEJAS`,13201,PUENTE ALTO,3,2,"-33,590697000000000","-70,58139900000000",0,SIN INFORMACION,99,9,5.0,19.8,11.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16995,ESCUELA ESPECIAL DIVINO NIÑO JESUS,13301,COLINA,3,2,"-33,200830000000000","-70,67979000000000",0,SIN INFORMACION,90,6,6.0,15.0,15.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
16997,COLEGIO AMERICAN SCHOOL,13605,PENAFLOR,3,2,"-33,600411000000000","-70,89198600000000",0,SIN INFORMACION,340,14,39.0,8.717948717948717,24.285714285714285,PARTICULAR_SUBV,SIN INFORMACION,-1,254.0,242.0,247.0,231.0
20294,ESCUELA ESPECIAL N° 2458 KIMUNTUWE,13302,LAMPA,3,2,"-33,328740000000000","-70,74764000000000",0,SIN INFORMACION,59,4,6.0,9.833333333333334,14.75,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
20295,ESCUELA  ESPECIAL  N° 208 LA  RONDA,13402,BUIN,3,2,"-33,739640000000000","-70,73571000000000",0,SIN INFORMACION,138,10,11.0,12.545454545454543,13.8,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
20298,COLEGIO PUENTE MAIPO,13201,PUENTE ALTO,3,2,"-33,616694000000000","-70,61163900000000",0,SIN INFORMACION,911,28,72.0,12.65277777777778,32.535714285714285,PARTICULAR_SUBV,SIN INFORMACION,-1,276.0,302.0,267.0,357.0
20299,"ESCUELA BASICA N°2459, FRANCISCO VARELA",13122,PENALOLEN,4,3,"-33,467842390000000","-70,52385889000000",0,SIN INFORMACION,304,21,92.0,3.3043478260869565,14.476190476190476,PARTICULAR_PAGADO,SIN INFORMACION,-1,302.0,251.0,249.0,234.0
20303,ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL,13601,TALAGANTE,3,2,"-33,661940000000000","-70,92689000000000",0,SIN INFORMACION,35,2,4.0,8.75,17.5,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
20304,ESCUELA ESPECIAL Nº204 MONTEALTO,13602,EL MONTE,3,2,"-33,684990000000000","-71,01250000000000",0,SIN INFORMACION,59,5,5.0,11.8,11.8,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
20306,ESCUELA ESPECIAL N°209 PEPITA DE SANDIA,13404,PAINE,3,2,"-33,822480000000000","-70,74421000000000",0,SIN INFORMACION,124,9,8.0,15.5,13.77777777777778,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
20308,COLEGIO ALTERRA,13401,SAN BERNARDO,4,3,"-33,640459999999990","-70,69542000000000",0,SIN INFORMACION,403,14,27.0,14.925925925925926,28.785714285714285,PARTICULAR_PAGADO,SIN INFORMACION,-1,295.0,282.0,278.0,309.0
20310,COLEGIO DE ADULTOS PULMAHUE,13101,SANTIAGO,3,2,"-33,438939310000000","-70,65619426000001",0,SIN INFORMACION,306,9,20.0,15.3,34.0,PARTICULAR_SUBV,SIN INFORMACION,-1,,,,
